data,datatype,sentiment
The acquisition is part of Ramirent 's strategy to strengthen its position in selected locations .,sentence,positive
The agreement includes application maintenance and support services .,sentence,neutral
The agreement includes the entire process of managing Mercator 's supply chain in all regions where the company is currently present .,sentence,neutral
"The Americas represents 25 % of Gemalto 's billing , and Latin America is one of the fastest growing regions for the company .",sentence,neutral
The annual value of the contracts is estimated at USD 2mn over the next three years .,sentence,neutral
"The area will also include some central buildings , and Honkarakenne has started negotiations on their delivery .",sentence,neutral
"The bank also expects additional costs , related to the Dash 8 - Q400 jets , which the group shelved in October 2007 .",sentence,neutral
The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .,sentence,neutral
"The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to appoint a Nomination Committee at a later stage .",sentence,neutral
"The bond , with a maturity of five years , is part of the bank 's domestic bond program .",sentence,neutral
The bridge is part of the highway 14 development project .,sentence,neutral
The building will house product development and test laboratories .,sentence,neutral
The business area 's net sales were slightly over 2m in 2006 .,sentence,neutral
The business development initiatives in North America are headed by Lynn Shanahan .,sentence,neutral
"The business is organised , as of February 1 , 2011 , in a way that production of design services is combined into one entity , Etteplan Operations .",sentence,neutral
"The business transfer will take effect from 1 January 2007 , and in connection with this 47 employees will transfer from Elisa to Daxtum as continuing employees .",sentence,neutral
The center will be built in the Kapuli district of Mantsala beside the Hanko-Mantsala-Porvoo road near the new direct rail link between Lahti and Jarvenpaa .,sentence,neutral
The changes in readership were not significant .,sentence,neutral
The closing of such transaction took place today .,sentence,neutral
"The closing of the transaction is scheduled to take place on January 10 , 2008 .",sentence,neutral
The combined capital of these funds is expected to be EUR 100mn-150mn .,sentence,neutral
The combined company had pro-forma net sales of 140 mln euro $ 188.9 mln and an operating profit of 13 mln euro $ 17.5 mln for 2006 .,sentence,neutral
"The commission found evidence of several meetings to discuss the cartel , including one in a Brussels restaurant in November 1997 at which the companies discussed price increases .",sentence,neutral
"The Committee proposes the following remuneration : a monthly remuneration of EUR 5,000 for the Chairman , EUR 3,500 for the Deputy Chairman , and EUR 2,500 for the other Board members .",sentence,neutral
"The companies will divest to UPM Fray Bentos pulp mill and Forestal Oriental , a company specialising in eucalyptus cultivation .",sentence,neutral
"The company , which has EUR2 .8 bn in assets , counts among its five largest shareholders Finnish insurers Ilmarinen 4.34 % and Varma 0.70 % , as well as the Finnish state pension fund VER 0.61 % .",sentence,neutral
The company also equipped the sculptural complex Rabochy i Kolkhoznitsa A Worker and a Collective Farmer in Moscow with snow melting system .,sentence,neutral
The company also said that the deployment of the Danish 4G network continues and it expects to cover 75 % of the Danish population in 2011 .,sentence,neutral
The company decided at the end of 2008 to temporarily shut down its ammonia plant in Billingham and extend the maintenance period at its Ince facility .,sentence,negative
The company did not distribute a dividend in 2005 .,sentence,neutral
The company expects its net sales for the whole 2009 to be at previous year levels .,sentence,neutral
"The company expects its net sales for the whole of 2007 to be EUR 950mn-1 ,000 mn .",sentence,neutral
"The company had net sales of EUR 10.8 million in 2008 , and today has approximately 120 employees in Finland , Estonia and Poland .",sentence,neutral
The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .,sentence,neutral
The company has 120 employees and annual sales of approximately EUR16m .,sentence,neutral
The company has an annual turnover of EUR32 .8 m.,sentence,neutral
"The company is involved in the the sale of financial products including insurance , mortgages , car and personal loans , financial brokerage and equipment finance leasing .",sentence,neutral
"The Company operates through four principal divisions : Consumer Packaging ; Office Papers ; Speciality Papers , as well as Market Pulp and Energy .",sentence,neutral
The company plans to increase the unit 's specialist staff to several dozen -- depending on the market situation during 2010 .,sentence,neutral
The company reported net sales of 302 mln euro $ 441.6 mln and an operating margin of 16 pct in 2006 .,sentence,neutral
"The company 's set of services include digital printing , printing preparation , offset-printing , after-treatment services and send out services .",sentence,neutral
"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities .",sentence,neutral
"The company said that 80 % of the shares of the holding company will be sold to Meadville Holdings Limited , a Hong Kong listed parent company of the Meadville Group .",sentence,neutral
The company said that it has agreed to a EUR160m unsecured credit line from lenders .,sentence,neutral
The Company said that previously EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .,sentence,neutral
"The company said that the operations will be sold to a newly established company , CPS GmbH , where the present management of the plastics business is a co-owner .",sentence,neutral
The company will use the assets for strengthening its balance sheet and financial position .,sentence,positive
"The composite body is coated with a hard coating layer produced by thermal spraying , and the coating is ground . ''",sentence,neutral
"The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million .",sentence,neutral
The contract includes an option to deliver an additional 75 ASCs in the next phases of the project .,sentence,neutral
The contract is worth some EUR 1 million .,sentence,neutral
The contract value amounts to EUR 2.4 million .,sentence,neutral
The credit covers approximately 70 % of the ship 's price .,sentence,neutral
The customer is cooperative retailer Osuuskauppa Suur-Savo .,sentence,neutral
The customer is local company Etera Mutual Pension Insurance Co and the principal tenant of the unit will be media company Alma Media Corp HEL : ALN1V .,sentence,neutral
"The customer is then forwarded to the site , and unknown to him logged in with the first number .",sentence,neutral
"The deal includes all rental equipment and related merchandise , the rental contract of the depot and two employees , the company said .",sentence,neutral
The deal is in line with Etteplan 's strategy to operate as a partner of global customers and provide industrial technology design services .,sentence,neutral
"The decision reflects the underutilisation of the line , which produces nonwovens used in medical and wipes applications as well as for the automotive industry .",sentence,neutral
"The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added .",sentence,neutral
The devices also contains Finnair 's own application for compiling customer feed-back and ideas for product development .,sentence,neutral
"The devices would be launched in the Chinese market in late 2006 , the company said .",sentence,neutral
