data,datatype,sentiment
U.S. Retail Sales Increase Eases Concerns Over Slumping Consumer Confidence,headline,positive
Google's Earnings Indicate Growing Demand for Online Advertising,headline,positive
Expansion of International Monetary Fund's Role Discussed at G-20,headline,positive
European Officials Consider 50 Percent Writedowns on Greek Bonds,headline,positive
S&P 500 Achieves First Back-to-Back Weekly Gain Since July,headline,positive
Apple Inc. Predicted to Sell 4 Million New iPhone 4S Devices Over Weekend,headline,positive
Citigroup Economic Surprise Index for U.S. Turns Positive for First Time Since April,headline,positive
S&P 500 Rebounds More Than 11 Percent from 13-Month Low,headline,positive
"Corporate Profits Calm U.S. Stock Investors, Reducing Cost of Insurance Against Losses",headline,positive
Stoxx Europe 600 Index Climbs 2.8 Percent in Five Days,headline,positive
"Copper Rallies 3.1 Percent in New York, Achieves Biggest Weekly Gain Since July",headline,positive
Oil for November Delivery Climbs 3.1 Percent to Three-Week High,headline,positive
MSCI Emerging Markets Index Heads for Eighth Consecutive Gain,headline,positive
Euro Rises 1.2 Percent Against Yen as Investors Pursue Riskier Assets.,headline,neutral
Global Bond Slump Deepens as Draghi Warns on Volatility,headline,negative
U.S. Stocks Advance Amid Global Debt Market Selloff,headline,negative
"Oil Prices Retreat, Slipping Below $60 a Barrel in New York",headline,neutral
ECB's Bond-Buying Plan to Continue as Stimulus Measures Show Signs of Boosting Growth,headline,negative
U.S. Service-Industry Data Indicates Weaker Pace of Recovery for American Economy,headline,negative
"Euro-Area Consumer Prices Rise More Than Forecast, Pushing German Bund Yields Higher",headline,negative
Euro Gains as Prospects of Greece Deal Improve,headline,negative
S&P 500 Struggles for Back-to-Back Gains Amid Mixed Economic Data,headline,negative
OECD Cuts Global Growth Forecast Citing Risks Including Possible Greek Default,headline,negative
Emerging Markets Index Declines for Eighth Day,headline,negative
Brazilian Swap Rates Indicate Central Bank Will Raise Borrowing Costs Three More Times This Year,headline,negative
Oil Prices Decline as Iran Anticipates More Supply Post-Sanctions,headline,neutral
OPEC Meeting Scheduled for Friday Amid Global Oil Price Fluctuations.,headline,neutral
Stocks Stumble as Industrial and Technology Companies Face Rout,headline,positive
"Caterpillar Inc. Predicts First Quarter as Year's ""High Water Mark""",headline,positive
10-Year Treasury Yield Breaches 3% for First Time in Four Years,headline,neutral
Investors Weigh Implications of Rising Bond Yields,headline,positive
Aluminum Faces Biggest Slump Since 2005 Amid Potential Lift of Rusal Sanctions,headline,positive
U.S. GDP and Jobless Claims Awaited,headline,positive
"Earnings Season Continues with Reports from Amazon, Samsung, and Credit Suisse",headline,positive
European Central Bank Rate Decision Expected,headline,neutral
Bank of Japan to Announce Latest Policy Decision,headline,positive
"S&P 500 Index Drops 1.3%, Dow Jones Industrial Average Falls 1.7%",headline,positive
"U.K.'s FTSE 100 Index Gains 0.4%, Reaching 11-Week High",headline,neutral
10-Year Treasuries Yield Rises to 2.99%,headline,neutral
West Texas Intermediate Crude Falls 1.2% to $67.80 a Barrel,headline,positive
"Gold Rises 0.5% to $1,332.02 an Ounce.",headline,negative
U.S. Stocks Fall and Euro Erases Gains Amidst European Division,headline,negative
France and Germany Disagree on European Bailout Fund Boost,headline,negative
Federal Reserve Reports Companies Growing More Pessimistic About Economy,headline,negative
Apple Inc. Sees Largest Slide Since 2008 Due to Earnings Shortfall,headline,negative
Financial Shares in S&P 500 Index Lose 1.7 Percent,headline,negative
S&P GSCI Index of Commodities Drops 1.7 Percent,headline,negative
Banks Lobby Against Forced Recapitalizations and Larger Greek Debt Writedowns,headline,negative
France and Germany Reportedly Agree to Boost Bailout Fund to 2 Trillion Euros,headline,negative
German Finance Minister Suggests Bailout Fund May Increase to Maximum of 1 Trillion Euros,headline,negative
Federal Reserve Reports Continued Economic Expansion Despite Doubts About Recovery Strength,headline,negative
"Apple's Profit Trails Analysts' Estimates, Leading to 5.6 Percent Slump",headline,negative
Citigroup Agrees to Pay $285 Million to Settle SEC Claims of Misleading Investors,headline,negative
Morgan Stanley's Gain Trimmed After Accounting Gain from Debt Valuations,headline,neutral
Intel Corp. Forecasts Fourth-Quarter Sales Exceeding Some Analysts' Projections,headline,positive
S&P 500 Rebounds 10 Percent from 13-Month Low on Oct. 3,headline,negative
Earnings Season Indicates Economy is Not Weakening,headline,negative
Homebuilders' Gains Erased Despite Commerce Department Report of Increased Work,headline,neutral
Spanish Bonds Slump After Moody's Downgrades Ranking,headline,negative
Irish Two-Year Yield Surges for Third Day,headline,neutral
MSCI Emerging Markets Index Rises 0.6 Percent After Previous Slide,headline,negative
South Korea Strengthens Currency-Swap Accord with Japan to $70 Billion.,headline,neutral
"Stocks, Euro Advance as EU Crafts $1.3 Trillion Rescue Fund",headline,negative
U.S. Stocks and Euro Recover from Earlier Losses,headline,positive
Treasuries Fall and Commodities Pare Losses,headline,positive
Europe May Combine Temporary and Permanent Rescue Funds,headline,neutral
Merkel and Sarkozy Call for Ambitious Plan to Tackle Crisis,headline,neutral
Financial Shares in S&P 500 Reverse Earlier Slide,headline,positive
EBay Inc. Forecasts Sales and Profit Below Analyst Estimates,headline,negative
U.S. Equities Climb as Philadelphia's Economic Index Signals Expansion,headline,positive
European Banks Lead Losses Amid Bailout Fund Concerns,headline,negative
Spanish 10-Year Bond Yield Rises After Moody's Credit Ranking Cut,headline,neutral
MSCI Emerging Markets Index Sees Biggest Decline in Two Weeks,headline,negative
Shanghai Composite Index Hits 31-Month Low Amid Lending Concerns,headline,negative
"Stocks, Copper, Euro Gain on Europe Optimism; Yen Reaches Record",headline,positive
U.S. Shares Reach Two-Month High Amid Speculation of Europe Resolving Debt Crisis,headline,positive
Spain and Italy's Government Bonds Gain Amid Market Optimism,headline,positive
European Finance Ministers Begin Six-Day Negotiation to Prevent Greek Default,headline,positive
France Retreats in Clash with Germany Over Expansion of Bailout Fund,headline,positive
S&P 500 Extends Gains After Federal Reserve Vice Chairman Suggests Further Monetary Easing,headline,positive
European Governments Consider Combining Temporary and Permanent Rescue Funds,headline,positive
Federal Reserve May Resume Buying Securities to Spur U.S. Growth,headline,positive
Banks in the Stoxx Europe 600 Index Advance 3.8 Percent,headline,positive
"McDonald's Corp. Beats Average Analyst Profit Estimate, Shares Rally",headline,positive
Yen Appreciates to Record High Versus Dollar,headline,positive
"Italy's 10-Year Bond Yield Drops, Spanish 10-Year Bonds Snap Nine-Day Decline",headline,positive
European Central Bank Buys Small Amounts of Spanish and Italian Government Debt,headline,positive
France Softens Stance on Expanding the Rescue Fund.,headline,positive
"Stocks Surge, Almost Erasing 2011 Loss in S&P 500 Index",headline,positive
Europe Makes Progress in Debt-Crisis Talks,headline,positive
Caterpillar Inc.'s Earnings Beat Forecasts,headline,positive
Takeovers Lift Health-Insurance and Software Companies,headline,positive
Commodities Rise on Signs of Asian Growth,headline,positive
China's Manufacturing May Grow in October,headline,positive
Japanese Exports Rise More Than Expected,headline,positive
M&A Cycle Indicates Economy Growth,headline,positive
S&P 500 Rebounds from 13-Month Low,headline,positive
Caterpillar Posts Third-Quarter Net Income Above Estimates,headline,positive
Federal Housing Finance Agency Announces Plan to Help Homeowners Refinance,headline,positive
Corporate Bond Investors Drive Down Relative Yields,headline,positive
U.S. Gross Domestic Product Rises in Third Quarter,headline,positive
BHP Billiton Ltd. and Rio Tinto Group Advance in Mining Companies,headline,positive
Angela Merkel Seeks Backing to Bolster Euro Bailout Fund,headline,positive
Euro Area Seeks Deeper Losses for Holders of Greek Bonds,headline,positive
Euro Advances to Strongest in Over a Month,headline,positive
"Copper, Aluminum, Nickel, Lead, Zinc and Tin Rise",headline,positive
Japan's Nikkei 225 Stock Average Adds 1.9 Percent,headline,positive
MSCI Emerging Markets Index Advances,headline,positive
Chinese Purchasing Managers Index Reaches Five-Month High,headline,positive
Turkey Struck by Most Powerful Earthquake in Over a Decade.,headline,positive
U.S. Stocks Slide Amid Disappointing Earnings and Economic Reports,headline,negative
Uncertainty Over European Debt-Crisis Talks Impacts Global Markets,headline,negative
Treasuries Rally and Oil Surges on Signs of Falling Supplies,headline,positive
Amazon.com Inc. Retreats 15 Percent After Missing Profit Forecasts,headline,negative
Cancellation of EU Finance Ministers Meeting Spurs Concern Over Debt Crisis Resolution,headline,negative
3M Co. and United Parcel Service Inc. Slip on Lower-Than-Estimated Earnings,headline,negative
U.S. Consumer Confidence Sinks to Lowest Since March 2009,headline,negative
Netflix Inc. Slumps 35 Percent After Posting Bigger-Than-Forecast User Losses,headline,negative
"Amazon Misses Analyst Profit Estimate by 42 Percent, May Post Q4 Operating Loss",headline,negative
"U.S. Consumer-Sentiment Index Decreases, Property Values Fall",headline,negative
Oil in New York Jumps 2.1 Percent to $93.17 a Barrel,headline,positive
Euro Weakens Against Eight of 16 Major Peers,headline,negative
European Policy Makers Negotiate with Banks Over Greek Debt Losses,headline,negative
New Zealand Dollar Weakens After Government Reports Slowed Inflation,headline,negative
"India's Stocks Rise to a Three-Month High, Rupee Surges",headline,positive
Reserve Bank of India Boosts Benchmark Rate for the 13th Time Since March 2010.,headline,positive
Stocks Rally as European Leaders Reach Agreement on Bank Recapitalization,headline,neutral
Euro Erases Losses Amid Progress in Debt Talks,headline,neutral
Oil Prices Slide Following Increase in U.S. Supplies,headline,negative
S&P 500 Index Recoups Half of Previous Day's Losses,headline,positive
Ten-Year Treasury Yields Climb 10 Basis Points,headline,positive
EU Leaders Agree on Plan to Recapitalize Banks at Brussels Summit,headline,positive
China May Respond to European Request to Invest in Bailout Fund,headline,positive
"Energy, Financial and Commodity Companies Lead Gains in S&P 500",headline,positive
"Boeing Co. Earnings Top Analysts' Estimates, Shares Climb",headline,positive
"Amazon.com Inc. Profit Plunges, Shares Tumble",headline,negative
Goldman Sachs Group Inc. Could Profit from Buying Part of MF Global Holdings Ltd.,headline,positive
"U.S. Durable Goods Orders Increase, Indicating Manufacturing Will Sustain Economic Expansion",headline,positive
New Home Purchases Rise More Than Expected,headline,positive
Nickel and Wheat Lead Losses in Commodities,headline,negative
Gold Futures Rally to One-Month High,headline,positive
Treasuries Decline After U.S. Sells $35 Billion of Five-Year Securities,headline,positive
Emerging Markets Stocks Add 0.7 Percent,headline,positive
Shanghai Composite Index and Russia's Micex Index Increase,headline,positive
Turkey's ISE National 100 Index Slips as Central Bank Halts Daily Lending.,headline,negative
"S&P 500 Extends Best Month Since 1974, Euro Rises on Debt Accord",headline,positive
European Leaders Agree to Expand Bailout Fund to Stem Debt Crisis,headline,positive
Euro Surges as Rescue Fund Boosted to 1 Trillion Euros,headline,positive
U.S. Economy Expands at Fastest Pace in a Year,headline,positive
"JPMorgan Chase & Co., Citigroup Inc., and Bank of America Corp. Surge, Leading Financial Companies in S&P 500",headline,positive
"S&P 500 Rebounds 17% Since October 3, Fueled by Better-Than-Estimated Corporate Earnings",headline,positive
U.S. Economy Grows at 2.5% Annual Rate in Third Quarter,headline,positive
European Banks Lead Gains as Stoxx Europe 600 Index Climbs to 12-Week High,headline,positive
EU Agreement with Investors Prevents Triggering of $3.7 Billion of Debt-Insurance Contracts,headline,positive
"Euro Surges to $1.4187, Strengthening Against Eight of 16 Major Peers",headline,positive
"S&P GSCI Index of 24 Commodities Gains 3%, Led by Metals and Oil",headline,positive
"Oil Advances to Highest Level in Almost Three Months, Erasing Previous Slump.",headline,positive
"Most U.S. Stocks Retreat as Euro Falls, Copper Posts Weekly Gain",headline,neutral
U.S. Consumer Confidence and Spending Data Fails to Boost Equities,headline,neutral
Euro Slumps as Italian Borrowing Costs Increase,headline,negative
Copper Futures Complete Biggest Weekly Rally Since 1988,headline,neutral
S&P 500 Completes Fourth Straight Weekly Advance,headline,neutral
Consumer Confidence Tops Economists Projections in October,headline,neutral
Growth in American Spending Tripled in October Versus September,headline,neutral
European Regional Rescue Fund Boosted to 1 Trillion Euros,headline,neutral
